"source";"target";"startpos";"issue";"group";"tempi";"type_of_statement";"past_present_relation";"relation"
"tadzhiki";"etnos / ethnos / etnicheskaja prinadlezhnost' / obsshnost'";"128153";"1989_5";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"trade / economic production";"128153";"1989_5";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"education";"128153";"1989_5";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"literature / poslovica / pogovorki";"128153";"1989_5";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"art / painting / zhivopis' / iskusstvo";"128153";"1989_5";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"identity / self-description / samonazvanie / samosoznanie";"128153";"1989_5";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"stage of development";"128153";"1989_5";"Groups";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"weddings / svadebnye obychai i obrjady / kalym";"128546";"1982_5";"Groups";"present";"Factual Statement by Author";NA;NA
"tadzhiki Nuratinskogo khrebta";"obraz zhizni (kochevoj/osedly) / lifestyle (nomadic/sedentary)";"12956";"1964_1";"groups in mountainous regions";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki Nuratinskogo khrebta";"antropologicheskij tip / fizicheskij tip";"12956";"1964_1";"groups in mountainous regions";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki Nuratinskogo khrebta";"language / spoken (incl. dialects)";"12956";"1964_1";"groups in mountainous regions";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki verkhov'ev Zeravshana";"obraz zhizni (kochevoj/osedly) / lifestyle (nomadic/sedentary)";"12956";"1964_1";"groups in mountainous regions";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki verkhov'ev Zeravshana";"antropologicheskij tip / fizicheskij tip";"12956";"1964_1";"groups in mountainous regions";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki verkhov'ev Zeravshana";"language / spoken (incl. dialects)";"12956";"1964_1";"groups in mountainous regions";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"language / spoken (incl. dialects)";"130194";"1955_2";"Groups";NA;"Factual Statement by Author";NA;"proximity / similarity"
"Leninabadskij rajon / oblast' / kraj";"promyshlennoe proizvodstvo / industrialization";"130301";"1990_2";"Northern Tajikistan";"past: early Soviet";"Factual Statement by Author";NA;NA
"Leninabadskij rajon / oblast' / kraj";"housing / architecture / zhilisshe";"130301";"1990_2";"Northern Tajikistan";"past: early Soviet";"Factual Statement by Author";NA;NA
"tadzhiki";"kul'tura / kul'turnye tradicii / culture / cultural traditions";"131393";"1971_4";"Groups";"present";"Factual Statement by Author";"Continuity";"assimilation"
"Golodnaja i Dal'verzinskaja step'";"promyshlennoe proizvodstvo / industrialization";"131404";"1990_2";"plainland regions Northern Tajikistan";NA;"Factual Statement by Author";NA;NA
"Golodnaja i Dal'verzinskaja step'";"kolkhozes / sovkhozes / agricultural production";"131404";"1990_2";"plainland regions Northern Tajikistan";NA;"Factual Statement by Author";NA;NA
"tadzhiki Jagnoba / Tajiks of Yaghnob";"promyshlennoe proizvodstvo / industrialization";"131404";"1990_2";"groups in mountainous regions";NA;"Factual Statement by Author";NA;NA
"tadzhiki Jagnoba / Tajiks of Yaghnob";"kolkhozes / sovkhozes / agricultural production";"131404";"1990_2";"groups in mountainous regions";NA;"Factual Statement by Author";NA;NA
"tadzhiki-matchincy";"promyshlennoe proizvodstvo / industrialization";"131404";"1990_2";"groups in mountainous regions";NA;"Factual Statement by Author";NA;NA
"tadzhiki-matchincy";"kolkhozes / sovkhozes / agricultural production";"131404";"1990_2";"groups in mountainous regions";NA;"Factual Statement by Author";NA;NA
"tadzhiki";"language / spoken (incl. dialects)";"131526";"1955_2";"Groups";NA;"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"language / spoken (incl. dialects)";"132175";"1955_2";"Groups";NA;"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki-gorozhani";"weddings / svadebnye obychai i obrjady / kalym";"132418";"1986_2";"gorodskoe naselenie Tadzh. / urban population of Tajikistan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki-gorozhani";"gender relations / polozhenie zhensshiny";"132418";"1986_2";"gorodskoe naselenie Tadzh. / urban population of Tajikistan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"gornye tadzhiki";"identity / self-description / samonazvanie / samosoznanie";"132451";"1990_2";"groups in mountainous regions";"present";"Factual Statement by Author";NA;"difference"
"gal'cha";"identity / self-description / samonazvanie / samosoznanie";"132451";"1990_2";"groups in mountainous regions";"present";"Factual Statement by Author";NA;"difference"
"tadzhiki";"language / spoken (incl. dialects)";"132511";"1955_2";"Groups";NA;"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki-gorozhani";"religion (Islam)";"132618";"1986_2";"gorodskoe naselenie Tadzh. / urban population of Tajikistan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki-gorozhani";"child birth / obychai i obrjady svjazannye s rozhdeniem";"132618";"1986_2";"gorodskoe naselenie Tadzh. / urban population of Tajikistan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki-gorozhani";"weddings / svadebnye obychai i obrjady / kalym";"132618";"1986_2";"gorodskoe naselenie Tadzh. / urban population of Tajikistan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki-gorozhani";"death / funerals / pogrebal'nye obychai i obrjady";"132618";"1986_2";"gorodskoe naselenie Tadzh. / urban population of Tajikistan";"present";"Factual Statement by Author";NA;"proximity / similarity"
"naselenie Leninabadskoj oblasti";"ethnogenesis / slozhenie naroda / etnicheskaja konsolidacija";"132732";"1990_2";"Groups";NA;NA;NA;"contact / connection (interpersonal, interethnic,...)"
"tadzhiki Nuratinskogo khrebta";"identity / self-description / samonazvanie / samosoznanie";"13345";"1964_1";"groups in mountainous regions";"present";"Factual Statement by Author";NA;NA
"tadzhiki";"weddings / svadebnye obychai i obrjady / kalym";"133605";"1981_2";"Groups";NA;"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"identity / self-description / samonazvanie / samosoznanie";"134627";"1989_5";"Groups";NA;"Correction of cited research or literature";NA;"proximity / similarity"
"pamircy";"identity / self-description / samonazvanie / samosoznanie";"134627";"1989_5";"Pamiri groups";NA;"Correction of cited research or literature";NA;"proximity / similarity"
"pamircy";"identity / self-description / samonazvanie / samosoznanie";"135000";"1989_5";"Pamiri groups";NA;NA;NA;"difference"
"tadzhiki";"identity / self-description / samonazvanie / samosoznanie";"135000";"1989_5";"Groups";NA;NA;NA;"difference"
"tadzhiki";"identity / self-description / samonazvanie / samosoznanie";"136702";"1989_5";"Groups";"past";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"literature / poslovica / pogovorki";"138990";"1982_4";"Groups";"past: pre-Russian Empire / pre-Russian colonialism";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"language / spoken (incl. dialects)";"139454";"1955_2";"Groups";NA;"Factual Statement by Author";NA;"proximity / similarity"
"Garm / Garmskaja oblast'";"khozjajstvo / economy";"141340";"1972_1";"gornye oblasti Tadzh. / mountainous regions of Tajikistan";"past: early Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"Garm / Garmskaja oblast'";"mode of production / khozjajsvennyj uklad / economic system";"141340";"1972_1";"gornye oblasti Tadzh. / mountainous regions of Tajikistan";"past: early Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"Garm / Garmskaja oblast'";"remeslo / craft / handicraft";"141340";"1972_1";"gornye oblasti Tadzh. / mountainous regions of Tajikistan";"past: early Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"gornye rajony Kuljabskoj oblasti / mountainous regions Kuljab";"khozjajstvo / economy";"141340";"1972_1";"Kuljabskaja oblast' / Kuljab";"past: early Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"gornye rajony Kuljabskoj oblasti / mountainous regions Kuljab";"mode of production / khozjajsvennyj uklad / economic system";"141340";"1972_1";"Kuljabskaja oblast' / Kuljab";"past: early Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"gornye rajony Kuljabskoj oblasti / mountainous regions Kuljab";"remeslo / craft / handicraft";"141340";"1972_1";"Kuljabskaja oblast' / Kuljab";"past: early Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"gornye tadzhiki";"""racial type"" / rasovyj tip / rasa";"143264";"1967_5";"groups in mountainous regions";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"gornye tadzhiki";"""racial type"" / rasovyj tip / rasa";"143569";"1967_5";"groups in mountainous regions";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"ravninnye tadzhiki";"""racial type"" / rasovyj tip / rasa";"143689";"1967_5";"groups in plainland regions";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"proximity / similarity"
"tadzhiki";"etnos / ethnos / etnicheskaja prinadlezhnost' / obsshnost'";"14462";"1988_6";"Groups";"present";"Factual Statement by Author";NA;"difference"
"tadzhiki";"etnos / ethnos / etnicheskaja prinadlezhnost' / obsshnost'";"14462";"1988_6";"Groups";"present";"Correction of cited research or literature";NA;"difference"
"tadzhiki";"history";"14462";"1988_6";"Groups";"present";"Factual Statement by Author";NA;"difference"
"tadzhiki";"history";"14462";"1988_6";"Groups";"present";"Correction of cited research or literature";NA;"difference"
"tadzhiki";"language / spoken (incl. dialects)";"14462";"1988_6";"Groups";"present";"Factual Statement by Author";NA;"difference"
"tadzhiki";"language / spoken (incl. dialects)";"14462";"1988_6";"Groups";"present";"Correction of cited research or literature";NA;"difference"
"tadzhiki";"narodnye tradicii / nacional'nye tradicii / kul'turnye tradicii";"14462";"1988_6";"Groups";"present";"Factual Statement by Author";NA;"difference"
"tadzhiki";"narodnye tradicii / nacional'nye tradicii / kul'turnye tradicii";"14462";"1988_6";"Groups";"present";"Correction of cited research or literature";NA;"difference"
"tadzhiki";"identity / self-description / samonazvanie / samosoznanie";"14462";"1988_6";"Groups";"present";"Factual Statement by Author";NA;"difference"
"tadzhiki";"identity / self-description / samonazvanie / samosoznanie";"14462";"1988_6";"Groups";"present";"Correction of cited research or literature";NA;"difference"
"pamirskie narody";"etnos / ethnos / etnicheskaja prinadlezhnost' / obsshnost'";"14462";"1988_6";"Pamiri groups";"present";"Factual Statement by Author";NA;"difference"
"pamirskie narody";"etnos / ethnos / etnicheskaja prinadlezhnost' / obsshnost'";"14462";"1988_6";"Pamiri groups";"present";"Correction of cited research or literature";NA;"difference"
"pamirskie narody";"history";"14462";"1988_6";"Pamiri groups";"present";"Factual Statement by Author";NA;"difference"
"pamirskie narody";"history";"14462";"1988_6";"Pamiri groups";"present";"Correction of cited research or literature";NA;"difference"
"pamirskie narody";"language / spoken (incl. dialects)";"14462";"1988_6";"Pamiri groups";"present";"Factual Statement by Author";NA;"difference"
"pamirskie narody";"language / spoken (incl. dialects)";"14462";"1988_6";"Pamiri groups";"present";"Correction of cited research or literature";NA;"difference"
"pamirskie narody";"narodnye tradicii / nacional'nye tradicii / kul'turnye tradicii";"14462";"1988_6";"Pamiri groups";"present";"Factual Statement by Author";NA;"difference"
"pamirskie narody";"narodnye tradicii / nacional'nye tradicii / kul'turnye tradicii";"14462";"1988_6";"Pamiri groups";"present";"Correction of cited research or literature";NA;"difference"
"pamirskie narody";"identity / self-description / samonazvanie / samosoznanie";"14462";"1988_6";"Pamiri groups";"present";"Factual Statement by Author";NA;"difference"
"pamirskie narody";"identity / self-description / samonazvanie / samosoznanie";"14462";"1988_6";"Pamiri groups";"present";"Correction of cited research or literature";NA;"difference"
"tadzhiki";"weddings / svadebnye obychai i obrjady / kalym";"144673";"1981_2";"Groups";NA;NA;NA;NA
"tadzhiki";"ethnogenesis / slozhenie naroda / etnicheskaja konsolidacija";"145338";"1981_2";"Groups";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"religion (Islam)";"145338";"1981_2";"Groups";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"religion / spirituality (pre-Muslim)";"145338";"1981_2";"Groups";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"weddings / svadebnye obychai i obrjady / kalym";"145338";"1981_2";"Groups";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"folk tales / legends / predanii";"145338";"1981_2";"Groups";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"tadzhiki";"language / spoken (incl. dialects)";"145338";"1981_2";"Groups";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"gornaja chast' Gissary / mountainous regions of Gissar";"skotovodstvo / zhivotnovodstvo / animal husbandry";"145761";"1969_3";"Gissar";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"Garm / Garmskaja oblast'";"remeslo / craft / handicraft";"149370";"1972_1";"gornye oblasti Tadzh. / mountainous regions of Tajikistan";"past: early Soviet";NA;NA;"difference"
"gornye rajony Kuljabskoj oblasti / mountainous regions Kuljab";"remeslo / craft / handicraft";"149370";"1972_1";"Kuljabskaja oblast' / Kuljab";"past: early Soviet";NA;NA;"difference"
"tadzhiki-chagatai";"skotovodstvo / zhivotnovodstvo / animal husbandry";"153873";"1969_3";"tadzhiki";"past: pre-Soviet";"Factual Statement by Author";NA;"proximity / similarity"
"Western Pamirs / Sapadnyj Pamir";"physical features (hair, skin, eye color, blood type)";"15596";"1967_1";"Pamir";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"Western Pamirs / Sapadnyj Pamir";"rasoobrazovanie / ""formation of races""";"15596";"1967_1";"Pamir";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA;NA
"tadzhiki";"identity / self-description / samonazvanie / samosoznanie";"15707";"1955_2";"Groups";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"baktrijcy";"identity / self-description / samonazvanie / samosoznanie";"15707";"1955_2";"Historical groups";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";NA;"difference"
"tadzhiki gornoj zony juzhnogo Tadzhikistana";"skotovodstvo / zhivotnovodstvo / animal husbandry";"157683";"1969_3";"gornye tadzhiki";NA;"Factual Statement by Author";NA;"difference"
